date,district_id,district_name,state,lat,lon,insar_subsidence_mm,rainfall_mm,evapotranspiration_mm,soil_type,extraction_stage_percent,water_depth_mbgl
2017-05-19,1,Patiala,Punjab,30.3398,76.3869,-8.580909090001853,0.0,7.062542542654262,Loam,215.0,34.088456659143
2017-05-20,1,Patiala,Punjab,30.3398,76.3869,-7.875001781690173,35.834085327689564,6.969672305715334,Loam,215.0,34.1408014249664
2017-05-21,1,Patiala,Punjab,30.3398,76.3869,-8.472722263300536,0.0,7.714714560502737,Loam,215.0,34.207963220167834
2017-05-22,1,Patiala,Punjab,30.3398,76.3869,-7.852875951182088,0.0,7.27666077486504,Loam,215.0,34.17151606705927
2017-05-23,1,Patiala,Punjab,30.3398,76.3869,-9.300098856394179,0.0,7.321857021363785,Loam,215.0,34.18282887891065
2017-05-24,1,Patiala,Punjab,30.3398,76.3869,-8.238120004761539,0.0,7.703319243736367,Loam,215.0,34.02009611553265
2017-05-25,1,Patiala,Punjab,30.3398,76.3869,-7.735053509424807,0.0,6.953152295220797,Loam,215.0,34.24847995479309
2017-05-26,1,Patiala,Punjab,30.3398,76.3869,-9.643855005689801,0.0,6.542462530663052,Loam,215.0,34.47344505807954
2017-05-27,1,Patiala,Punjab,30.3398,76.3869,-6.462656079646264,0.0,7.8018119360794405,Loam,215.0,34.52328618378422
2017-05-28,1,Patiala,Punjab,30.3398,76.3869,-7.530190893693042,0.0,7.290226732889906,Loam,215.0,34.36106820430098
2017-05-29,1,Patiala,Punjab,30.3398,76.3869,-8.491267569891097,0.0,7.315007015712302,Loam,215.0,34.662284552473885
2017-05-30,1,Patiala,Punjab,30.3398,76.3869,-9.16466416390771,0.0,6.950731658147606,Loam,215.0,34.492822558240995
2017-05-31,1,Patiala,Punjab,30.3398,76.3869,-8.651745226726488,0.0,6.980067284283929,Loam,215.0,34.330753422054855
2017-06-01,1,Patiala,Punjab,30.3398,76.3869,-8.454541632140979,0.0,7.731981333581384,Loam,215.0,34.31918377698599
2017-06-02,1,Patiala,Punjab,30.3398,76.3869,-8.17914184601507,0.0,7.820094202687846,Loam,215.0,34.78016423973041
2017-06-03,1,Patiala,Punjab,30.3398,76.3869,-7.34142846137952,0.0,7.737839406327597,Loam,215.0,34.57060958145514
2017-06-04,1,Patiala,Punjab,30.3398,76.3869,-8.933332905109552,0.8864001867873162,7.759579792173979,Loam,215.0,34.48032200304974
2017-06-05,1,Patiala,Punjab,30.3398,76.3869,-8.113009785849556,15.511747762346195,7.663789848980057,Loam,215.0,34.359142731576874
2017-06-06,1,Patiala,Punjab,30.3398,76.3869,-9.60808578166817,0.0,7.460212554424608,Loam,215.0,34.67002470790714
2017-06-07,1,Patiala,Punjab,30.3398,76.3869,-8.916243748244979,27.03174905903071,7.320932983541983,Loam,215.0,34.82550324234744
2017-06-08,1,Patiala,Punjab,30.3398,76.3869,-8.295480937656572,0.0,8.026947720656601,Loam,215.0,34.695272912635645
2017-06-09,1,Patiala,Punjab,30.3398,76.3869,-8.055620680687896,19.567794590979364,7.247075768955775,Loam,215.0,34.6749008920246
2017-06-10,1,Patiala,Punjab,30.3398,76.3869,-9.223292350808544,0.0,7.630060062686988,Loam,215.0,34.78524428545383
2017-06-11,1,Patiala,Punjab,30.3398,76.3869,-8.985729192162111,0.0,7.053178756541406,Loam,215.0,35.088624712573804
2017-06-12,1,Patiala,Punjab,30.3398,76.3869,-7.477368001260537,6.175539240265056,7.1346280919595255,Loam,215.0,34.694376863068804
2017-06-13,1,Patiala,Punjab,30.3398,76.3869,-7.7293460384410295,0.0,7.354267545842578,Loam,215.0,34.82068415672568
2017-06-14,1,Patiala,Punjab,30.3398,76.3869,-8.505522975253509,0.0,7.077415338094264,Loam,215.0,35.13653792666243
2017-06-15,1,Patiala,Punjab,30.3398,76.3869,-10.475390811451843,5.635160521644381,7.884320530024358,Loam,215.0,35.066438248955215
2017-06-16,1,Patiala,Punjab,30.3398,76.3869,-6.691338541297148,0.0,6.816356197998193,Loam,215.0,35.04376491992073
2017-06-17,1,Patiala,Punjab,30.3398,76.3869,-8.730757381691767,3.809544903235531,7.543933984325533,Loam,215.0,34.956881006487926
2017-06-18,1,Patiala,Punjab,30.3398,76.3869,-8.979844588117025,8.70263025039602,7.5634850446590045,Loam,215.0,35.09537589700063
2017-06-19,1,Patiala,Punjab,30.3398,76.3869,-9.163082420511264,0.0,6.593708143764166,Loam,215.0,35.0462044193848
2017-06-20,1,Patiala,Punjab,30.3398,76.3869,-8.45994246368348,0.0,7.279437517015711,Loam,215.0,35.03349936227441
2017-06-21,1,Patiala,Punjab,30.3398,76.3869,-8.468062928266782,8.312549748403482,7.627604999310791,Loam,215.0,35.02774374305237
2017-06-22,1,Patiala,Punjab,30.3398,76.3869,-8.033583983323492,2.064164037094192,7.71288939606467,Loam,215.0,35.32814751051763
2017-06-23,1,Patiala,Punjab,30.3398,76.3869,-9.552170617683611,0.0,7.3941066942969185,Loam,215.0,35.237175564027545
2017-06-24,1,Patiala,Punjab,30.3398,76.3869,-9.079041520106435,7.346199386172422,7.831404700344952,Loam,215.0,35.31850970710679
2017-06-25,1,Patiala,Punjab,30.3398,76.3869,-7.2228365572267474,9.460477331256499,7.433969145756856,Loam,215.0,35.32735911780765
2017-06-26,1,Patiala,Punjab,30.3398,76.3869,-8.686343445274078,0.0,7.490088065745581,Loam,215.0,35.40205557204917
2017-06-27,1,Patiala,Punjab,30.3398,76.3869,-9.023305923005413,0.0,7.6026921263839045,Loam,215.0,35.330997109893666
2017-06-28,1,Patiala,Punjab,30.3398,76.3869,-9.658390968087579,5.85361278345262,7.932939728092624,Loam,215.0,35.325822821289535
2017-06-29,1,Patiala,Punjab,30.3398,76.3869,-8.520711543699047,0.0,7.123128971264293,Loam,215.0,35.30952809184402
2017-06-30,1,Patiala,Punjab,30.3398,76.3869,-8.121570428250408,0.0,7.208100932936435,Loam,215.0,35.25328624820487
2017-07-01,1,Patiala,Punjab,30.3398,76.3869,-8.268216392062358,2.7980804150007743,7.106566162162918,Loam,215.0,35.32241994415566
2017-07-02,1,Patiala,Punjab,30.3398,76.3869,-9.197015741926023,0.0,7.263399837264566,Loam,215.0,35.45702793832714
2017-07-03,1,Patiala,Punjab,30.3398,76.3869,-8.723660170672064,0.0,8.130085267844144,Loam,215.0,35.30109434382761
2017-07-04,1,Patiala,Punjab,30.3398,76.3869,-7.698630989778419,49.28422907727428,7.6897891060919,Loam,215.0,35.366576134042994
2017-07-05,1,Patiala,Punjab,30.3398,76.3869,-8.203169853530976,33.70680769199029,6.823332752823931,Loam,215.0,35.75482176274996
2017-07-06,1,Patiala,Punjab,30.3398,76.3869,-9.711754463008656,0.0,7.07310249818422,Loam,215.0,35.6637657285473
2017-07-07,1,Patiala,Punjab,30.3398,76.3869,-11.146418977279188,0.0,7.5431597272575965,Loam,215.0,35.59069585254957
2017-07-08,1,Patiala,Punjab,30.3398,76.3869,-8.89804010111183,17.929735778259754,6.88597903473605,Loam,215.0,36.023815162799536
2017-07-09,1,Patiala,Punjab,30.3398,76.3869,-8.523109568881287,0.0,6.9580315821324366,Loam,215.0,35.466208998678006
2017-07-10,1,Patiala,Punjab,30.3398,76.3869,-10.060522470889548,0.0,7.9736674639351275,Loam,215.0,35.88282201963422
2017-07-11,1,Patiala,Punjab,30.3398,76.3869,-9.224036008011383,0.0,6.974008970388727,Loam,215.0,35.73081917119219
2017-07-12,1,Patiala,Punjab,30.3398,76.3869,-9.456517521922752,0.0,7.7365685354573746,Loam,215.0,35.87840328738493
2017-07-13,1,Patiala,Punjab,30.3398,76.3869,-9.191384911633921,11.217714484947733,7.86447060491525,Loam,215.0,35.78121549421629
2017-07-14,1,Patiala,Punjab,30.3398,76.3869,-9.740537768210254,20.9868485017714,6.846694023411045,Loam,215.0,35.50814040849547
2017-07-15,1,Patiala,Punjab,30.3398,76.3869,-8.30305881560473,0.0,6.744108945385751,Loam,215.0,35.808258080876335
2017-07-16,1,Patiala,Punjab,30.3398,76.3869,-9.248508314598826,14.64282042287326,7.025745631987821,Loam,215.0,35.87739325150506
2017-07-17,1,Patiala,Punjab,30.3398,76.3869,-10.10225027204529,2.9589807960082313,6.593283043680139,Loam,215.0,35.530368899648906
2017-07-18,1,Patiala,Punjab,30.3398,76.3869,-8.697966313013232,5.146719450134011,7.170970606653892,Loam,215.0,36.18182676605264
2017-07-19,1,Patiala,Punjab,30.3398,76.3869,-10.476939483645959,1.7673260647602194,6.979564041578823,Loam,215.0,35.96469967130477
2017-07-20,1,Patiala,Punjab,30.3398,76.3869,-8.472409320252158,7.8162634081973295,7.233704206760515,Loam,215.0,36.0478259900014
2017-07-21,1,Patiala,Punjab,30.3398,76.3869,-8.742342463565567,0.0,7.722006573859482,Loam,215.0,35.79880324862834
2017-07-22,1,Patiala,Punjab,30.3398,76.3869,-8.459332205572506,0.0,7.401503270449086,Loam,215.0,36.104481834501634
2017-07-23,1,Patiala,Punjab,30.3398,76.3869,-9.734496499873377,10.477720031177858,7.205720996027247,Loam,215.0,36.18108197770124
2017-07-24,1,Patiala,Punjab,30.3398,76.3869,-10.04232909787399,17.12281135641807,5.945540992636763,Loam,215.0,36.0820411815924
2017-07-25,1,Patiala,Punjab,30.3398,76.3869,-9.616557366062116,4.508317426870922,7.116850671413062,Loam,215.0,36.06517124081763
2017-07-26,1,Patiala,Punjab,30.3398,76.3869,-9.790465973642045,0.0,7.7222172667394915,Loam,215.0,35.957311218364374
2017-07-27,1,Patiala,Punjab,30.3398,76.3869,-10.285058573913306,10.588853151782109,5.320536346901464,Loam,215.0,36.0701092297562
2017-07-28,1,Patiala,Punjab,30.3398,76.3869,-10.246538510935498,0.0,7.134546846242992,Loam,215.0,36.02238444762809
2017-07-29,1,Patiala,Punjab,30.3398,76.3869,-10.138331605143872,3.8679589239657037,6.673408693924875,Loam,215.0,36.20264619288393
2017-07-30,1,Patiala,Punjab,30.3398,76.3869,-10.823658494372784,8.822668105113905,6.290608203312968,Loam,215.0,36.01439319151582
2017-07-31,1,Patiala,Punjab,30.3398,76.3869,-9.388541233056838,0.0,7.077684158475405,Loam,215.0,36.24809647004112
2017-08-01,1,Patiala,Punjab,30.3398,76.3869,-10.016845100540378,9.86417076258129,7.492794775678864,Loam,215.0,36.06074786497736
2017-08-02,1,Patiala,Punjab,30.3398,76.3869,-10.26664975412163,27.365549173360773,6.9855985392233135,Loam,215.0,36.16946817869847
2017-08-03,1,Patiala,Punjab,30.3398,76.3869,-10.95401856474341,25.34782051016953,6.371659763583958,Loam,215.0,36.32251742892782
2017-08-04,1,Patiala,Punjab,30.3398,76.3869,-11.040674899749144,39.260818576561505,6.044036658305403,Loam,215.0,36.10858775282151
2017-08-05,1,Patiala,Punjab,30.3398,76.3869,-8.611143685973989,12.209969829316815,6.545856761416427,Loam,215.0,36.33433723112702
2017-08-06,1,Patiala,Punjab,30.3398,76.3869,-10.710040282393697,39.6221471844202,6.867167003571861,Loam,215.0,36.34136988196335
2017-08-07,1,Patiala,Punjab,30.3398,76.3869,-9.769035553432586,0.0,6.193376008699756,Loam,215.0,36.23646564808889
2017-08-08,1,Patiala,Punjab,30.3398,76.3869,-10.17744255940538,0.0,6.197324867569001,Loam,215.0,36.471013136952216
2017-08-09,1,Patiala,Punjab,30.3398,76.3869,-12.578663762425661,0.0,7.708437141611982,Loam,215.0,36.326879667396646
2017-08-10,1,Patiala,Punjab,30.3398,76.3869,-8.976389009047999,3.020319307168958,6.791003794395584,Loam,215.0,36.49812206900992
2017-08-11,1,Patiala,Punjab,30.3398,76.3869,-9.915795539905409,0.046648293030289924,6.780316657642106,Loam,215.0,36.61719281312124
2017-08-12,1,Patiala,Punjab,30.3398,76.3869,-11.130790589291676,2.3104025214731165,5.428031292805327,Loam,215.0,36.323982652959224
2017-08-13,1,Patiala,Punjab,30.3398,76.3869,-10.593820146055704,0.04512727709725451,5.756863195096419,Loam,215.0,36.471359421588865
2017-08-14,1,Patiala,Punjab,30.3398,76.3869,-11.54582863240713,14.11194982248926,6.099457125040156,Loam,215.0,36.287696959088464
2017-08-15,1,Patiala,Punjab,30.3398,76.3869,-9.221744595409051,0.0,5.512596083549346,Loam,215.0,36.24268761627164
2017-08-16,1,Patiala,Punjab,30.3398,76.3869,-11.465971490997358,4.156896564746858,6.763816341243935,Loam,215.0,36.38181746687317
2017-08-17,1,Patiala,Punjab,30.3398,76.3869,-11.216323175353036,0.0,6.6186456083354015,Loam,215.0,36.21922954247585
2017-08-18,1,Patiala,Punjab,30.3398,76.3869,-11.440402540037205,19.816049340672663,5.596022317274012,Loam,215.0,36.29458815052159
2017-08-19,1,Patiala,Punjab,30.3398,76.3869,-10.85223537887298,41.04671541821597,6.703508589189903,Loam,215.0,36.53494912200453
2017-08-20,1,Patiala,Punjab,30.3398,76.3869,-9.880958655888024,11.393249927021737,5.757641470867594,Loam,215.0,36.375616103095375
2017-08-21,1,Patiala,Punjab,30.3398,76.3869,-9.607272939863897,0.0,7.002159867742615,Loam,215.0,36.568920304665326
2017-08-22,1,Patiala,Punjab,30.3398,76.3869,-11.420417431902594,4.0395730082808115,5.72700029776449,Loam,215.0,36.51064786226163
2017-08-23,1,Patiala,Punjab,30.3398,76.3869,-10.861948147773816,0.0,5.889456191424091,Loam,215.0,36.746516201147344
2017-08-24,1,Patiala,Punjab,30.3398,76.3869,-11.163251783423132,0.0,6.247540252469531,Loam,215.0,36.5559153809277
2017-08-25,1,Patiala,Punjab,30.3398,76.3869,-12.079169168600247,0.0,6.132175966068641,Loam,215.0,36.642110379641835
2017-08-26,1,Patiala,Punjab,30.3398,76.3869,-9.42182644360737,53.258085385129654,5.69405417447257,Loam,215.0,36.52966112278979
2017-08-27,1,Patiala,Punjab,30.3398,76.3869,-10.336534279984246,0.0,5.313021100955285,Loam,215.0,36.52448827378935
2017-08-28,1,Patiala,Punjab,30.3398,76.3869,-11.343200273522454,0.0,5.585151303032465,Loam,215.0,36.65837275364493
2017-08-29,1,Patiala,Punjab,30.3398,76.3869,-10.297620955124689,2.3151055438812556,4.864093557752114,Loam,215.0,36.58336846357299
2017-08-30,1,Patiala,Punjab,30.3398,76.3869,-10.662940786003592,0.0,5.291976733577029,Loam,215.0,36.51976609828646
2017-08-31,1,Patiala,Punjab,30.3398,76.3869,-11.637514196586901,0.0,4.604620531056905,Loam,215.0,36.5151886707346
2017-09-01,1,Patiala,Punjab,30.3398,76.3869,-11.513479364612335,0.0,4.211854852511181,Loam,215.0,36.56640220963692
2017-09-02,1,Patiala,Punjab,30.3398,76.3869,-10.63666300226383,1.7845446643456204,5.070204242842743,Loam,215.0,36.38942290555988
2017-09-03,1,Patiala,Punjab,30.3398,76.3869,-12.676263701480492,5.758276855102005,5.618515764722554,Loam,215.0,36.38662495554656
2017-09-04,1,Patiala,Punjab,30.3398,76.3869,-10.654224762055119,1.2080461902876696,5.392372918112225,Loam,215.0,36.710290306019736
2017-09-05,1,Patiala,Punjab,30.3398,76.3869,-12.247959470163755,8.44593488524154,4.830333182075378,Loam,215.0,36.77477747409735
2017-09-06,1,Patiala,Punjab,30.3398,76.3869,-10.923671549662053,0.0,5.686345083119494,Loam,215.0,36.35745349711167
2017-09-07,1,Patiala,Punjab,30.3398,76.3869,-12.223984715159656,0.0,4.469639907240269,Loam,215.0,36.39709029177918
2017-09-08,1,Patiala,Punjab,30.3398,76.3869,-12.026951223056724,0.0,3.736351469181587,Loam,215.0,36.668788156087956
2017-09-09,1,Patiala,Punjab,30.3398,76.3869,-12.402552971165317,0.0,3.5451086094693327,Loam,215.0,36.576605244765545
2017-09-10,1,Patiala,Punjab,30.3398,76.3869,-12.879483392708497,0.0,3.9862669930023347,Loam,215.0,36.59681469343637
2017-09-11,1,Patiala,Punjab,30.3398,76.3869,-12.749781301621642,5.32856083855004,4.925707338777971,Loam,215.0,36.628233730497435
2017-09-12,1,Patiala,Punjab,30.3398,76.3869,-11.510998141099174,0.0,4.1403730237649645,Loam,215.0,36.45482062382484
2017-09-13,1,Patiala,Punjab,30.3398,76.3869,-14.546983391022943,8.229833013879912,4.6284976219794745,Loam,215.0,36.53675664802275
2017-09-14,1,Patiala,Punjab,30.3398,76.3869,-13.768998790355244,8.014074084997226,5.1612861483762,Loam,215.0,36.5151989990803
2017-09-15,1,Patiala,Punjab,30.3398,76.3869,-13.441179708289006,0.0,3.7281220684437697,Loam,215.0,36.343374914544235
2017-09-16,1,Patiala,Punjab,30.3398,76.3869,-13.807250308530758,14.96240550010008,4.457364193638083,Loam,215.0,36.51431597306462
2017-09-17,1,Patiala,Punjab,30.3398,76.3869,-11.821151862842601,19.81721636575045,4.427475098536763,Loam,215.0,36.6469670270365
2017-09-18,1,Patiala,Punjab,30.3398,76.3869,-12.108336870163606,0.0,3.6674570496041845,Loam,215.0,36.405671390643946
2017-09-19,1,Patiala,Punjab,30.3398,76.3869,-12.726970381389778,1.722729532733663,4.714735039794868,Loam,215.0,36.471616039680725
2017-09-20,1,Patiala,Punjab,30.3398,76.3869,-13.797723355865243,10.7916600347073,3.833568447531894,Loam,215.0,36.47207544521539
2017-09-21,1,Patiala,Punjab,30.3398,76.3869,-12.307081972337402,0.9286736763890585,3.725344564185185,Loam,215.0,36.390155596508926
2017-09-22,1,Patiala,Punjab,30.3398,76.3869,-14.734021831136493,13.156101430975225,4.91285123880745,Loam,215.0,36.5255579624631
2017-09-23,1,Patiala,Punjab,30.3398,76.3869,-11.839069010982055,5.334799295549918,4.058293878532628,Loam,215.0,36.312612546626916
2017-09-24,1,Patiala,Punjab,30.3398,76.3869,-14.190230529502056,0.0,4.199481757391094,Loam,215.0,36.604560958047465
2017-09-25,1,Patiala,Punjab,30.3398,76.3869,-13.942752084196494,0.0,4.354286797827051,Loam,215.0,36.48811711196722
2017-09-26,1,Patiala,Punjab,30.3398,76.3869,-14.1679129440602,0.0,3.291702809999187,Loam,215.0,36.242715710201985
2017-09-27,1,Patiala,Punjab,30.3398,76.3869,-14.774945377440766,4.858690446202893,4.182063189591449,Loam,215.0,36.62636709017677
2017-09-28,1,Patiala,Punjab,30.3398,76.3869,-12.469088829246765,0.0,3.2465494605598253,Loam,215.0,36.38490977687276
2017-09-29,1,Patiala,Punjab,30.3398,76.3869,-13.471472273282913,0.0,3.165677399248373,Loam,215.0,36.23862329447182
2017-09-30,1,Patiala,Punjab,30.3398,76.3869,-13.224299224765918,0.0,3.2426479916913094,Loam,215.0,36.4996169510787
2017-10-01,1,Patiala,Punjab,30.3398,76.3869,-15.270367850391779,0.0,3.008458312360706,Loam,215.0,36.39450840799657
2017-10-02,1,Patiala,Punjab,30.3398,76.3869,-14.242097904041053,0.0,3.6716130717909543,Loam,215.0,36.040401125116865
2017-10-03,1,Patiala,Punjab,30.3398,76.3869,-14.066089575464952,0.0,3.3354031282972088,Loam,215.0,36.21275474631257
2017-10-04,1,Patiala,Punjab,30.3398,76.3869,-14.363009775618245,0.0,2.897684739551035,Loam,215.0,36.31849165063269
2017-10-05,1,Patiala,Punjab,30.3398,76.3869,-15.605243618114358,0.0,3.422302121788364,Loam,215.0,35.91167798075371
2017-10-06,1,Patiala,Punjab,30.3398,76.3869,-13.914491201806307,8.269154506816605,2.889481793411097,Loam,215.0,36.23304756463857
2017-10-07,1,Patiala,Punjab,30.3398,76.3869,-14.77620293352593,1.0589953395771305,2.8053491385638574,Loam,215.0,36.22966172258303
2017-10-08,1,Patiala,Punjab,30.3398,76.3869,-15.736560170694029,0.0,2.936342553598509,Loam,215.0,36.0133809680085
2017-10-09,1,Patiala,Punjab,30.3398,76.3869,-16.55651804359772,0.0,3.0866690329057755,Loam,215.0,36.216103507102495
2017-10-10,1,Patiala,Punjab,30.3398,76.3869,-14.687284191819673,0.0,2.993139765701352,Loam,215.0,36.16072808255932
2017-10-11,1,Patiala,Punjab,30.3398,76.3869,-13.313111951368187,0.0,2.5602240630641036,Loam,215.0,35.952592245390925
2017-10-12,1,Patiala,Punjab,30.3398,76.3869,-16.187086497824534,0.0,3.1094092783130307,Loam,215.0,36.25286953248869
2017-10-13,1,Patiala,Punjab,30.3398,76.3869,-15.340467280724281,0.0,2.519050496496581,Loam,215.0,36.22382808985276
2017-10-14,1,Patiala,Punjab,30.3398,76.3869,-14.690891979737966,0.0,2.24755455695576,Loam,215.0,36.0371756434107
2017-10-15,1,Patiala,Punjab,30.3398,76.3869,-16.697987121738716,0.0,1.7862568726769537,Loam,215.0,36.03299535123304
2017-10-16,1,Patiala,Punjab,30.3398,76.3869,-16.16970428660064,0.0,2.9575157099556937,Loam,215.0,36.15321052750676
2017-10-17,1,Patiala,Punjab,30.3398,76.3869,-16.577824799200823,0.0,2.418234236987299,Loam,215.0,35.9950714769225
2017-10-18,1,Patiala,Punjab,30.3398,76.3869,-15.206387808110435,0.0,2.464058010728546,Loam,215.0,35.71595671758335
2017-10-19,1,Patiala,Punjab,30.3398,76.3869,-15.038601982304098,0.0,2.828591632113342,Loam,215.0,36.05859399454949
2017-10-20,1,Patiala,Punjab,30.3398,76.3869,-16.077128251408553,0.0,2.0145567747912305,Loam,215.0,35.843157611307795
2017-10-21,1,Patiala,Punjab,30.3398,76.3869,-16.983514829252943,0.0,1.5141468711803494,Loam,215.0,35.885748603873495
2017-10-22,1,Patiala,Punjab,30.3398,76.3869,-16.77055032643164,0.0,2.184855701861857,Loam,215.0,36.14156918603894
2017-10-23,1,Patiala,Punjab,30.3398,76.3869,-17.02731256220392,0.0,2.253112437148137,Loam,215.0,35.874989054590564
2017-10-24,1,Patiala,Punjab,30.3398,76.3869,-17.411717548831984,0.0,1.9174359359050512,Loam,215.0,35.8707967932197
2017-10-25,1,Patiala,Punjab,30.3398,76.3869,-16.81890050809264,0.0,2.7360354394786164,Loam,215.0,35.92516730357206
2017-10-26,1,Patiala,Punjab,30.3398,76.3869,-16.385141160030358,0.0,1.0,Loam,215.0,35.90228282033606
2017-10-27,1,Patiala,Punjab,30.3398,76.3869,-16.560879729573763,37.34430824470705,2.46159809863112,Loam,215.0,35.66597036557477
2017-10-28,1,Patiala,Punjab,30.3398,76.3869,-17.06809177289272,2.2097115527987894,2.249272433132987,Loam,215.0,35.771790611658794
2017-10-29,1,Patiala,Punjab,30.3398,76.3869,-17.124605688068332,0.0,2.034841951071074,Loam,215.0,35.76301005027704
2017-10-30,1,Patiala,Punjab,30.3398,76.3869,-17.344540676143836,0.0,1.0,Loam,215.0,35.774665525126906
2017-10-31,1,Patiala,Punjab,30.3398,76.3869,-18.426414595018855,0.0,2.355883963490879,Loam,215.0,35.75316507012841
2017-11-01,1,Patiala,Punjab,30.3398,76.3869,-17.37016235859085,0.0,1.1554719491686378,Loam,215.0,36.0734967811589
2017-11-02,1,Patiala,Punjab,30.3398,76.3869,-18.075060710981887,16.91384787210419,1.3702823203564825,Loam,215.0,35.48429265905887
2017-11-03,1,Patiala,Punjab,30.3398,76.3869,-18.79617522497493,0.0,1.4949743408720406,Loam,215.0,35.782681912708426
2017-11-04,1,Patiala,Punjab,30.3398,76.3869,-17.5321123561014,0.0,1.7408380911494432,Loam,215.0,35.78788957008273
2017-11-05,1,Patiala,Punjab,30.3398,76.3869,-18.428657994958414,0.0,1.8144302986069503,Loam,215.0,35.65874696690465
2017-11-06,1,Patiala,Punjab,30.3398,76.3869,-17.86787415809915,0.0,1.8994651121171653,Loam,215.0,35.46147175084309
2017-11-07,1,Patiala,Punjab,30.3398,76.3869,-17.482961661945968,0.0,1.8200538324535236,Loam,215.0,35.782664590327784
2017-11-08,1,Patiala,Punjab,30.3398,76.3869,-19.032433859179708,0.0,1.4984387152102419,Loam,215.0,35.17787980329965
2017-11-09,1,Patiala,Punjab,30.3398,76.3869,-18.309878181803295,0.0,1.5405621531667748,Loam,215.0,35.377679269416596
2017-11-10,1,Patiala,Punjab,30.3398,76.3869,-19.943392154801582,0.0,1.0,Loam,215.0,35.62920431685598
2017-11-11,1,Patiala,Punjab,30.3398,76.3869,-17.380637252166807,0.0,1.0,Loam,215.0,35.3710199344174
2017-11-12,1,Patiala,Punjab,30.3398,76.3869,-19.8056429083733,0.0,1.6669894597543191,Loam,215.0,35.63890415708918
2017-11-13,1,Patiala,Punjab,30.3398,76.3869,-19.242072381290033,0.0,1.6017146634851325,Loam,215.0,35.145385680813796
2017-11-14,1,Patiala,Punjab,30.3398,76.3869,-17.871425436629334,8.889191055541097,1.5096937636409336,Loam,215.0,35.17190346297633
2017-11-15,1,Patiala,Punjab,30.3398,76.3869,-19.2417309646088,4.264486842509595,1.0,Loam,215.0,35.23185491545732
2017-11-16,1,Patiala,Punjab,30.3398,76.3869,-20.124069359920927,0.0,1.5349506336415093,Loam,215.0,35.34691044342519
2017-11-17,1,Patiala,Punjab,30.3398,76.3869,-18.707771286048363,0.0,1.0,Loam,215.0,35.223529046893276
2017-11-18,1,Patiala,Punjab,30.3398,76.3869,-18.83790737598233,0.0,1.5537513787380282,Loam,215.0,35.15564855737643
2017-11-19,1,Patiala,Punjab,30.3398,76.3869,-20.008995435475963,0.0,1.0,Loam,215.0,35.41510135481381
2017-11-20,1,Patiala,Punjab,30.3398,76.3869,-20.034494872145093,0.0,1.7960564752303303,Loam,215.0,35.40115080597018
2017-11-21,1,Patiala,Punjab,30.3398,76.3869,-20.074967127305058,0.0,1.0,Loam,215.0,35.083917640601
2017-11-22,1,Patiala,Punjab,30.3398,76.3869,-20.004309155111486,0.0,1.7781783021687851,Loam,215.0,34.86144871693776
2017-11-23,1,Patiala,Punjab,30.3398,76.3869,-21.46506537175366,0.0,1.0,Loam,215.0,34.76604095335276
2017-11-24,1,Patiala,Punjab,30.3398,76.3869,-20.207759373348207,0.0,1.0,Loam,215.0,35.09722847801441
2017-11-25,1,Patiala,Punjab,30.3398,76.3869,-18.747338733163406,0.0,1.0,Loam,215.0,35.1316042158839
2017-11-26,1,Patiala,Punjab,30.3398,76.3869,-21.00299871246421,0.0,1.0,Loam,215.0,35.01418749715597
2017-11-27,1,Patiala,Punjab,30.3398,76.3869,-20.86465793556566,0.0,1.0,Loam,215.0,34.96558543108271
2017-11-28,1,Patiala,Punjab,30.3398,76.3869,-21.456270057292134,0.0,1.0,Loam,215.0,34.82699161716475
2017-11-29,1,Patiala,Punjab,30.3398,76.3869,-20.13101670179048,0.0,1.0,Loam,215.0,35.01734945075483
2017-11-30,1,Patiala,Punjab,30.3398,76.3869,-19.769401071370357,0.0,1.0,Loam,215.0,35.142248325937636
2017-12-01,1,Patiala,Punjab,30.3398,76.3869,-19.89874479554133,0.0,1.0,Loam,215.0,34.52940582078817
2017-12-02,1,Patiala,Punjab,30.3398,76.3869,-21.952260087312,0.0,1.0,Loam,215.0,34.82173841512519
2017-12-03,1,Patiala,Punjab,30.3398,76.3869,-20.664668323222344,0.0,1.0,Loam,215.0,34.65925678786894
2017-12-04,1,Patiala,Punjab,30.3398,76.3869,-20.027934475485836,0.0,1.0,Loam,215.0,34.55271398218756
2017-12-05,1,Patiala,Punjab,30.3398,76.3869,-20.87740474174761,0.0,1.2707174605699016,Loam,215.0,34.578301718373375
2017-12-06,1,Patiala,Punjab,30.3398,76.3869,-21.012361430800375,8.7852080510368,1.0,Loam,215.0,34.77631252155104
2017-12-07,1,Patiala,Punjab,30.3398,76.3869,-21.882095782149246,0.0,1.0,Loam,215.0,34.75187115997026
2017-12-08,1,Patiala,Punjab,30.3398,76.3869,-21.438110439237587,0.0,1.0,Loam,215.0,34.876582610362725
2017-12-09,1,Patiala,Punjab,30.3398,76.3869,-20.734269897525888,0.0,1.0,Loam,215.0,34.63103727818903
2017-12-10,1,Patiala,Punjab,30.3398,76.3869,-21.569578586219727,0.0,1.6650940766529916,Loam,215.0,34.33822266443368
2017-12-11,1,Patiala,Punjab,30.3398,76.3869,-22.939267764979732,0.0,1.0,Loam,215.0,34.53853374817393
